amplitude,noise,band_pass,window_size,time_interval,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,type_I_ER,type_II_ER
"(80, 40)",low,False,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,80,True,69,11,164,197,0.06285714285714286,0.7406015037593985
"(80, 40)",low,False,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,12,False,2,10,1425,264,0.006968641114982578,0.9924812030075187
"(80, 40)",low,False,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,77,False,54,23,1412,212,0.01602787456445993,0.7969924812030075
"(80, 40)",low,False,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,75,114,0.0,1.0
"(80, 40)",low,False,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,44,True,31,13,62,83,0.17333333333333334,0.7280701754385965
"(80, 40)",low,False,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,0,False,0,0,642,114,0.0,1.0
"(80, 40)",low,False,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,43,True,27,16,626,87,0.024922118380062305,0.7631578947368421
"(80, 40)",low,False,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,4,False,4,0,1056,452,0.0,0.9912280701754386
"(80, 40)",low,False,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,95,True,80,15,1041,376,0.014204545454545454,0.8245614035087719
"(80, 40)",low,False,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,12,False,2,10,4322,454,0.0023084025854108957,0.9956140350877193
"(80, 40)",low,False,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,85,False,61,24,4308,395,0.00554016620498615,0.8662280701754386
"(80, 40)",low,False,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,4,False,4,0,616,262,0.0,0.9849624060150376
"(80, 40)",low,False,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,71,True,60,11,605,206,0.017857142857142856,0.7744360902255639
"(80, 40)",low,False,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,10,False,2,8,3128,264,0.002551020408163265,0.9924812030075187
"(80, 40)",low,False,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,65,False,42,23,3113,224,0.007334183673469388,0.8421052631578947
"(80, 40)",low,False,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,0,False,0,0,264,114,0.0,1.0
"(80, 40)",low,False,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,40,True,31,9,255,83,0.03409090909090909,0.7280701754385965
"(80, 40)",low,False,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,2,False,0,2,1396,114,0.001430615164520744,1.0
"(80, 40)",low,False,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,40,False,24,16,1382,90,0.011444921316165951,0.7894736842105263
"(80, 40)",low,False,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,108,144,0.0,1.0
"(80, 40)",low,False,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,33,True,31,2,106,113,0.018518518518518517,0.7847222222222222
"(80, 40)",low,False,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,0,False,0,0,654,144,0.0,1.0
"(80, 40)",low,False,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,30,False,28,2,652,116,0.0030581039755351682,0.8055555555555556
"(80, 40)",low,False,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,0,False,0,0,63,84,0.0,1.0
"(80, 40)",low,False,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,28,True,26,2,61,58,0.031746031746031744,0.6904761904761905
"(80, 40)",low,False,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,0,False,0,0,483,84,0.0,1.0
"(80, 40)",low,False,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,23,False,21,2,481,63,0.004140786749482402,0.75
"(80, 40)",low,False,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(80, 40)",low,False,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,18,True,12,6,21,24,0.2222222222222222,0.6666666666666666
"(80, 40)",low,False,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,0,False,0,0,216,36,0.0,1.0
"(80, 40)",low,False,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,14,True,10,4,212,26,0.018518518518518517,0.7222222222222222
"(80, 40)",low,False,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,0,False,0,0,360,144,0.0,1.0
"(80, 40)",low,False,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,30,True,30,0,360,114,0.0,0.7916666666666666
"(80, 40)",low,False,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,4,False,0,4,1448,144,0.0027548209366391185,1.0
"(80, 40)",low,False,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,26,False,24,2,1450,120,0.0013774104683195593,0.8333333333333334
"(80, 40)",low,False,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,0,False,0,0,210,84,0.0,1.0
"(80, 40)",low,False,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,22,True,22,0,210,62,0.0,0.7380952380952381
"(80, 40)",low,False,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,4,False,0,4,1046,84,0.0038095238095238095,1.0
"(80, 40)",low,False,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,20,False,18,2,1048,66,0.0019047619047619048,0.7857142857142857
"(80, 40)",low,False,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,0,False,0,0,90,36,0.0,1.0
"(80, 40)",low,False,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,16,True,12,4,86,24,0.044444444444444446,0.6666666666666666
"(80, 40)",low,False,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,0,False,0,0,468,36,0.0,1.0
"(80, 40)",low,False,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,11,False,9,2,466,27,0.004273504273504274,0.75
"(80, 40)",low,False,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,0,False,0,0,60,96,0.0,1.0
"(80, 40)",low,False,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,23,True,20,3,57,76,0.05,0.7916666666666666
"(80, 40)",low,False,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,2,False,0,2,396,96,0.005025125628140704,1.0
"(80, 40)",low,False,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,20,False,17,3,395,79,0.007537688442211055,0.8229166666666666
"(80, 40)",low,False,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,35,56,0.0,1.0
"(80, 40)",low,False,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,18,True,14,4,31,42,0.11428571428571428,0.75
"(80, 40)",low,False,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,2,False,0,2,293,56,0.006779661016949152,1.0
"(80, 40)",low,False,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,15,False,12,3,292,44,0.010169491525423728,0.7857142857142857
"(80, 40)",low,False,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,2,True,0,2,13,24,0.13333333333333333,1.0
"(80, 40)",low,False,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,13,True,9,4,11,15,0.26666666666666666,0.625
"(80, 40)",low,False,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,2,False,0,2,130,24,0.015151515151515152,1.0
"(80, 40)",low,False,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,11,True,7,4,128,17,0.030303030303030304,0.7083333333333334
"(80, 40)",low,False,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,0,False,0,0,216,96,0.0,1.0
"(80, 40)",low,False,0.02,False,86,True,vs,mc_w,0.012909944487358,312,19,True,19,0,216,77,0.0,0.8020833333333334
"(80, 40)",low,False,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,4,False,0,4,888,96,0.004484304932735426,1.0
"(80, 40)",low,False,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,16,False,14,2,890,82,0.002242152466367713,0.8541666666666666
"(80, 40)",low,False,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,126,56,0.0,1.0
"(80, 40)",low,False,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,14,True,12,2,124,44,0.015873015873015872,0.7857142857142857
"(80, 40)",low,False,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,4,False,0,4,642,56,0.006191950464396285,1.0
"(80, 40)",low,False,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,12,False,10,2,644,46,0.0030959752321981426,0.8214285714285714
"(80, 40)",low,False,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,0,False,0,0,54,24,0.0,1.0
"(80, 40)",low,False,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,13,True,9,4,50,15,0.07407407407407407,0.625
"(80, 40)",low,False,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,4,False,0,4,284,24,0.013888888888888888,1.0
"(80, 40)",low,False,0.02,False,31,False,vs,mc_w,0.012909944487358,312,9,False,7,2,286,17,0.006944444444444444,0.7083333333333334
"(80, 30)",high,True,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,10,False,5,5,295,451,0.016666666666666666,0.9890350877192983
"(80, 30)",high,True,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,94,True,87,7,293,369,0.023333333333333334,0.8092105263157895
"(80, 30)",high,True,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,16,False,3,13,1925,453,0.006707946336429308,0.993421052631579
"(80, 30)",high,True,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,98,False,75,23,1915,381,0.011867905056759546,0.8355263157894737
"(80, 30)",high,True,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,8,False,5,3,172,261,0.017142857142857144,0.981203007518797
"(80, 30)",high,True,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,79,True,69,10,165,197,0.05714285714285714,0.7406015037593985
"(80, 30)",high,True,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,20,False,3,17,1418,263,0.011846689895470384,0.9887218045112782
"(80, 30)",high,True,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,80,False,58,22,1413,208,0.015331010452961672,0.7819548872180451
"(80, 30)",high,True,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,4,False,0,4,71,114,0.05333333333333334,1.0
"(80, 30)",high,True,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,34,True,29,5,70,85,0.06666666666666667,0.7456140350877193
"(80, 30)",high,True,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,15,False,0,15,627,114,0.02336448598130841,1.0
"(80, 30)",high,True,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,42,True,23,19,623,91,0.029595015576323987,0.7982456140350878
"(80, 30)",high,True,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,5,False,3,2,1054,453,0.001893939393939394,0.993421052631579
"(80, 30)",high,True,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,92,True,81,11,1045,375,0.010416666666666666,0.8223684210526315
"(80, 30)",high,True,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,18,False,3,15,4317,453,0.0034626038781163434,0.993421052631579
"(80, 30)",high,True,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,85,False,65,20,4312,391,0.0046168051708217915,0.8574561403508771
"(80, 30)",high,True,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,8,False,5,3,613,261,0.00487012987012987,0.981203007518797
"(80, 30)",high,True,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,70,True,60,10,606,206,0.016233766233766232,0.7744360902255639
"(80, 30)",high,True,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,18,False,3,15,3121,263,0.0047831632653061226,0.9887218045112782
"(80, 30)",high,True,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,69,False,49,20,3116,217,0.006377551020408163,0.8157894736842105
"(80, 30)",high,True,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,4,False,0,4,260,114,0.015151515151515152,1.0
"(80, 30)",high,True,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,31,True,25,6,258,89,0.022727272727272728,0.7807017543859649
"(80, 30)",high,True,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,17,False,0,17,1381,114,0.012160228898426323,1.0
"(80, 30)",high,True,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,41,False,23,18,1380,91,0.012875536480686695,0.7982456140350878
"(80, 30)",high,True,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,2,False,2,0,108,142,0.0,0.9861111111111112
"(80, 30)",high,True,0.012,True,86,True,vs,mc_w,0.0144337567297406,252,36,True,34,2,106,110,0.018518518518518517,0.7638888888888888
"(80, 30)",high,True,0.012,True,86,False,baseline,mc_w,0.0081110710565381,798,6,False,2,4,650,142,0.0061162079510703364,0.9861111111111112
"(80, 30)",high,True,0.012,True,86,False,vs,mc_w,0.0081110710565381,798,29,False,26,3,651,118,0.0045871559633027525,0.8194444444444444
"(80, 30)",high,True,0.012,True,64,True,baseline,mc_w,0.0188982236504613,147,2,False,2,0,63,82,0.0,0.9761904761904762
"(80, 30)",high,True,0.012,True,64,True,vs,mc_w,0.0188982236504613,147,25,True,22,3,60,62,0.047619047619047616,0.7380952380952381
"(80, 30)",high,True,0.012,True,64,False,baseline,mc_w,0.0096225044864937,567,8,False,2,6,477,82,0.012422360248447204,0.9761904761904762
"(80, 30)",high,True,0.012,True,64,False,vs,mc_w,0.0096225044864937,567,24,False,19,5,478,65,0.010351966873706004,0.7738095238095238
"(80, 30)",high,True,0.012,True,31,True,baseline,mc_w,0.0288675134594812,63,0,False,0,0,27,36,0.0,1.0
"(80, 30)",high,True,0.012,True,31,True,vs,mc_w,0.0288675134594812,63,13,True,11,2,25,25,0.07407407407407407,0.6944444444444444
"(80, 30)",high,True,0.012,True,31,False,baseline,mc_w,0.0144337567297406,252,4,False,0,4,212,36,0.018518518518518517,1.0
"(80, 30)",high,True,0.012,True,31,False,vs,mc_w,0.0144337567297406,252,14,True,9,5,211,27,0.023148148148148147,0.75
"(80, 30)",high,True,0.012,False,86,True,baseline,mc_w,0.0100809729818188,504,4,False,2,2,358,142,0.005555555555555556,0.9861111111111112
"(80, 30)",high,True,0.012,False,86,True,vs,mc_w,0.0100809729818188,504,29,True,27,2,358,117,0.005555555555555556,0.8125
"(80, 30)",high,True,0.012,False,86,False,baseline,mc_w,0.0056650177570259,1596,5,False,0,5,1447,144,0.003443526170798898,1.0
"(80, 30)",high,True,0.012,False,86,False,vs,mc_w,0.0056650177570259,1596,28,False,25,3,1449,119,0.002066115702479339,0.8263888888888888
"(80, 30)",high,True,0.012,False,64,True,baseline,mc_w,0.0131990919337113,294,4,False,2,2,208,82,0.009523809523809525,0.9761904761904762
"(80, 30)",high,True,0.012,False,64,True,vs,mc_w,0.0131990919337113,294,24,True,22,2,208,62,0.009523809523809525,0.7380952380952381
"(80, 30)",high,True,0.012,False,64,False,baseline,mc_w,0.0067206486545459,1134,7,False,2,5,1045,82,0.004761904761904762,0.9761904761904762
"(80, 30)",high,True,0.012,False,64,False,vs,mc_w,0.0067206486545459,1134,21,False,18,3,1047,66,0.002857142857142857,0.7857142857142857
"(80, 30)",high,True,0.012,False,31,True,baseline,mc_w,0.0201619459636377,126,3,False,0,3,87,36,0.03333333333333333,1.0
"(80, 30)",high,True,0.012,False,31,True,vs,mc_w,0.0201619459636377,126,9,True,9,0,90,27,0.0,0.75
"(80, 30)",high,True,0.012,False,31,False,baseline,mc_w,0.0100809729818188,504,6,False,0,6,462,36,0.01282051282051282,1.0
"(80, 30)",high,True,0.012,False,31,False,vs,mc_w,0.0100809729818188,504,13,False,8,5,463,28,0.010683760683760684,0.7777777777777778
"(80, 30)",high,True,0.02,True,86,True,baseline,mc_w,0.0186338998124982,156,1,False,0,1,59,96,0.016666666666666666,1.0
"(80, 30)",high,True,0.02,True,86,True,vs,mc_w,0.0186338998124982,156,26,True,24,2,58,72,0.03333333333333333,0.75
"(80, 30)",high,True,0.02,True,86,False,baseline,mc_w,0.0104713477072923,494,0,False,0,0,398,96,0.0,1.0
"(80, 30)",high,True,0.02,True,86,False,vs,mc_w,0.0104713477072923,494,24,False,21,3,395,75,0.007537688442211055,0.78125
"(80, 30)",high,True,0.02,True,64,True,baseline,mc_w,0.0243975018237133,91,0,False,0,0,35,56,0.0,1.0
"(80, 30)",high,True,0.02,True,64,True,vs,mc_w,0.0243975018237133,91,22,True,20,2,33,36,0.05714285714285714,0.6428571428571429
"(80, 30)",high,True,0.02,True,64,False,baseline,mc_w,0.0124225998749988,351,0,False,0,0,295,56,0.0,1.0
"(80, 30)",high,True,0.02,True,64,False,vs,mc_w,0.0124225998749988,351,19,True,15,4,291,41,0.013559322033898305,0.7321428571428571
"(80, 30)",high,True,0.02,True,31,True,baseline,mc_w,0.0372677996249964,39,0,False,0,0,15,24,0.0,1.0
"(80, 30)",high,True,0.02,True,31,True,vs,mc_w,0.0372677996249964,39,8,True,8,0,15,16,0.0,0.6666666666666666
"(80, 30)",high,True,0.02,True,31,False,baseline,mc_w,0.0186338998124982,156,0,False,0,0,132,24,0.0,1.0
"(80, 30)",high,True,0.02,True,31,False,vs,mc_w,0.0186338998124982,156,11,True,8,3,129,16,0.022727272727272728,0.6666666666666666
"(80, 30)",high,True,0.02,False,86,True,baseline,mc_w,0.012909944487358,312,0,False,0,0,216,96,0.0,1.0
"(80, 30)",high,True,0.02,False,86,True,vs,mc_w,0.012909944487358,312,23,True,21,2,214,75,0.009259259259259259,0.78125
"(80, 30)",high,True,0.02,False,86,False,baseline,mc_w,0.0072547625011001,988,1,False,0,1,891,96,0.0011210762331838565,1.0
"(80, 30)",high,True,0.02,False,86,False,vs,mc_w,0.0072547625011001,988,22,False,20,2,890,76,0.002242152466367713,0.7916666666666666
"(80, 30)",high,True,0.02,False,64,True,baseline,mc_w,0.0169030850945703,182,0,False,0,0,126,56,0.0,1.0
"(80, 30)",high,True,0.02,False,64,True,vs,mc_w,0.0169030850945703,182,20,True,18,2,124,38,0.015873015873015872,0.6785714285714286
"(80, 30)",high,True,0.02,False,64,False,baseline,mc_w,0.0086066296582387,702,1,False,0,1,645,56,0.0015479876160990713,1.0
"(80, 30)",high,True,0.02,False,64,False,vs,mc_w,0.0086066296582387,702,16,False,14,2,644,42,0.0030959752321981426,0.75
"(80, 30)",high,True,0.02,False,31,True,baseline,mc_w,0.0258198889747161,78,2,False,0,2,52,24,0.037037037037037035,1.0
"(80, 30)",high,True,0.02,False,31,True,vs,mc_w,0.0258198889747161,78,9,True,8,1,53,16,0.018518518518518517,0.6666666666666666
"(80, 30)",high,True,0.02,False,31,False,baseline,mc_w,0.012909944487358,312,0,False,0,0,288,24,0.0,1.0
"(80, 30)",high,True,0.02,False,31,False,vs,mc_w,0.012909944487358,312,7,False,5,2,286,19,0.006944444444444444,0.7916666666666666
"(80, 30)",high,False,0.004,True,86,True,baseline,mc_w,0.0081978229472994,756,0,False,0,0,300,456,0.0,1.0
"(80, 30)",high,False,0.004,True,86,True,vs,mc_w,0.0081978229472994,756,83,True,83,0,300,373,0.0,0.8179824561403509
"(80, 30)",high,False,0.004,True,86,False,baseline,mc_w,0.0046067787949796,2394,10,False,0,10,1928,456,0.005159958720330237,1.0
"(80, 30)",high,False,0.004,True,86,False,vs,mc_w,0.0046067787949796,2394,84,False,72,12,1926,384,0.006191950464396285,0.8421052631578947
"(80, 30)",high,False,0.004,True,64,True,baseline,mc_w,0.0107334697685272,441,0,False,0,0,175,266,0.0,1.0
"(80, 30)",high,False,0.004,True,64,True,vs,mc_w,0.0107334697685272,441,57,True,57,0,175,209,0.0,0.7857142857142857
"(80, 30)",high,False,0.004,True,64,False,baseline,mc_w,0.0054652152981996,1701,13,False,0,13,1422,266,0.009059233449477353,1.0
"(80, 30)",high,False,0.004,True,64,False,vs,mc_w,0.0054652152981996,1701,60,False,50,10,1425,216,0.006968641114982578,0.8120300751879699
"(80, 30)",high,False,0.004,True,31,True,baseline,mc_w,0.0163956458945988,189,0,False,0,0,75,114,0.0,1.0
"(80, 30)",high,False,0.004,True,31,True,vs,mc_w,0.0163956458945988,189,27,True,27,0,75,87,0.0,0.7631578947368421
"(80, 30)",high,False,0.004,True,31,False,baseline,mc_w,0.0081978229472994,756,8,False,0,8,634,114,0.012461059190031152,1.0
"(80, 30)",high,False,0.004,True,31,False,vs,mc_w,0.0081978229472994,756,32,False,26,6,636,88,0.009345794392523364,0.7719298245614035
"(80, 30)",high,False,0.004,False,86,True,baseline,mc_w,0.0057735026918962,1512,7,False,0,7,1049,456,0.006628787878787879,1.0
"(80, 30)",high,False,0.004,False,86,True,vs,mc_w,0.0057735026918962,1512,77,True,75,2,1054,381,0.001893939393939394,0.8355263157894737
"(80, 30)",high,False,0.004,False,86,False,baseline,mc_w,0.0032444284226152,4788,19,False,0,19,4313,456,0.0043859649122807015,1.0
"(80, 30)",high,False,0.004,False,86,False,vs,mc_w,0.0032444284226152,4788,84,False,68,16,4316,388,0.003693444136657433,0.8508771929824561
"(80, 30)",high,False,0.004,False,64,True,baseline,mc_w,0.0075592894601845,882,2,False,0,2,614,266,0.003246753246753247,1.0
"(80, 30)",high,False,0.004,False,64,True,vs,mc_w,0.0075592894601845,882,59,True,55,4,612,211,0.006493506493506494,0.793233082706767
"(80, 30)",high,False,0.004,False,64,False,baseline,mc_w,0.0038490017945975,3402,7,False,0,7,3129,266,0.002232142857142857,1.0
"(80, 30)",high,False,0.004,False,64,False,vs,mc_w,0.0038490017945975,3402,62,False,48,14,3122,218,0.004464285714285714,0.8195488721804511
"(80, 30)",high,False,0.004,False,31,True,baseline,mc_w,0.0115470053837925,378,2,False,0,2,262,114,0.007575757575757576,1.0
"(80, 30)",high,False,0.004,False,31,True,vs,mc_w,0.0115470053837925,378,26,True,26,0,264,88,0.0,0.7719298245614035
"(80, 30)",high,False,0.004,False,31,False,baseline,mc_w,0.0057735026918962,1512,8,False,0,8,1390,114,0.005722460658082976,1.0
"(80, 30)",high,False,0.004,False,31,False,vs,mc_w,0.0057735026918962,1512,31,False,23,8,1390,91,0.005722460658082976,0.7982456140350878
"(80, 30)",high,False,0.012,True,86,True,baseline,mc_w,0.0144337567297406,252,0,False,0,0,108,144,0.0,1.0
