amplitude,noise_filter,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1
8040,0.2,True,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8040,0.2,True,0.02,86,True,vs_right,w,0.0084515425472851,728,123,True,107,16,488,117,0.8699186991869918,0.47767857142857145,0.6167146974063401
8040,0.2,True,0.02,86,True,vs_left,w,0.0084515425472851,728,105,True,102,3,501,122,0.9714285714285714,0.45535714285714285,0.6200607902735562
8040,0.2,True,0.02,86,True,difference,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8040,0.2,True,0.02,86,False,baseline,w,0.0048224282217041,2236,4,False,0,4,2008,224,0.0,0.0,
8040,0.2,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,265,True,96,169,1843,128,0.3622641509433962,0.42857142857142855,0.3926380368098159
8040,0.2,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,191,True,82,109,1903,142,0.4293193717277487,0.36607142857142855,0.39518072289156625
8040,0.2,True,0.02,86,False,difference,w,0.0048224282217041,2236,1,False,0,1,2011,224,0.0,0.0,
8040,0.2,True,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8040,0.2,True,0.02,64,True,vs_right,w,0.0105409255338945,468,87,True,73,14,310,71,0.8390804597701149,0.5069444444444444,0.6320346320346321
8040,0.2,True,0.02,64,True,vs_left,w,0.0105409255338945,468,76,True,71,5,319,73,0.9342105263157895,0.4930555555555556,0.6454545454545455
8040,0.2,True,0.02,64,True,difference,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8040,0.2,True,0.02,64,False,baseline,w,0.0055901699437494,1664,4,False,0,4,1516,144,0.0,0.0,
8040,0.2,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,203,True,70,133,1387,74,0.3448275862068966,0.4861111111111111,0.4034582132564841
8040,0.2,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,160,True,61,99,1421,83,0.38125,0.4236111111111111,0.40131578947368424
8040,0.2,True,0.02,64,False,difference,w,0.0055901699437494,1664,1,False,0,1,1519,144,0.0,0.0,
8040,0.2,True,0.02,31,True,baseline,w,0.0158113883008418,208,1,False,0,1,143,64,0.0,0.0,
8040,0.2,True,0.02,31,True,vs_right,w,0.0158113883008418,208,39,True,31,8,136,33,0.7948717948717948,0.484375,0.6019417475728156
8040,0.2,True,0.02,31,True,vs_left,w,0.0158113883008418,208,30,True,30,0,144,34,1.0,0.46875,0.6382978723404256
8040,0.2,True,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8040,0.2,True,0.02,31,False,baseline,w,0.0080321932890249,806,3,False,0,3,739,64,0.0,0.0,
8040,0.2,True,0.02,31,False,vs_right,w,0.0080321932890249,806,104,True,30,74,668,34,0.28846153846153844,0.46875,0.35714285714285715
8040,0.2,True,0.02,31,False,vs_left,w,0.0080321932890249,806,85,True,27,58,684,37,0.3176470588235294,0.421875,0.3624161073825503
8040,0.2,True,0.02,31,False,difference,w,0.0080321932890249,806,1,False,0,1,741,64,0.0,0.0,
8040,0.2,False,0.004,86,True,baseline,w,0.0037796447300922,3528,4,False,0,4,2460,1064,0.0,0.0,
8040,0.2,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,550,True,492,58,2406,572,0.8945454545454545,0.462406015037594,0.6096654275092938
8040,0.2,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,496,True,482,14,2450,582,0.9717741935483871,0.45300751879699247,0.617948717948718
8040,0.2,False,0.004,86,True,difference,w,0.0037796447300922,3528,24,False,13,11,2453,1051,0.5416666666666666,0.012218045112781954,0.02389705882352941
8040,0.2,False,0.004,86,False,baseline,w,0.0021566554640687,10836,2,False,0,2,9770,1064,0.0,0.0,
8040,0.2,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,1245,True,448,797,8975,616,0.3598393574297189,0.42105263157894735,0.3880467734950194
8040,0.2,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,1188,True,429,759,9013,635,0.3611111111111111,0.4031954887218045,0.38099467140319715
8040,0.2,False,0.004,86,False,difference,w,0.0021566554640687,10836,32,False,3,29,9743,1061,0.09375,0.002819548872180451,0.005474452554744526
8040,0.2,False,0.004,64,True,baseline,w,0.0047140452079103,2268,4,False,0,4,1580,684,0.0,0.0,
8040,0.2,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,405,True,352,53,1531,332,0.8691358024691358,0.5146198830409356,0.6464646464646464
8040,0.2,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,363,True,343,20,1564,341,0.9449035812672176,0.5014619883040936,0.6552053486150908
8040,0.2,False,0.004,64,True,difference,w,0.0047140452079103,2268,19,False,6,13,1571,678,0.3157894736842105,0.008771929824561403,0.017069701280227594
8040,0.2,False,0.004,64,False,baseline,w,0.0025,8064,2,False,0,2,7378,684,0.0,0.0,
8040,0.2,False,0.004,64,False,vs_right,w,0.0025,8064,975,True,323,652,6728,361,0.3312820512820513,0.4722222222222222,0.38939119951778184
8040,0.2,False,0.004,64,False,vs_left,w,0.0025,8064,921,True,310,611,6769,374,0.33659066232356133,0.45321637426900585,0.3862928348909657
8040,0.2,False,0.004,64,False,difference,w,0.0025,8064,23,False,2,21,7359,682,0.08695652173913043,0.0029239766081871343,0.005657708628005657
8040,0.2,False,0.004,31,True,baseline,w,0.0070710678118654,1008,7,False,2,5,699,302,0.2857142857142857,0.006578947368421052,0.012861736334405145
8040,0.2,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,181,True,155,26,678,149,0.856353591160221,0.5098684210526315,0.6391752577319587
8040,0.2,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,161,True,146,15,689,158,0.906832298136646,0.48026315789473684,0.6279569892473118
8040,0.2,False,0.004,31,True,difference,w,0.0070710678118654,1008,13,False,4,9,695,300,0.3076923076923077,0.013157894736842105,0.025236593059936908
8040,0.2,False,0.004,31,False,baseline,w,0.0035921060405354,3906,2,False,0,2,3600,304,0.0,0.0,
8040,0.2,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,493,True,139,354,3248,165,0.281947261663286,0.45723684210526316,0.34880803011292344
8040,0.2,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,435,True,131,304,3298,173,0.30114942528735633,0.4309210526315789,0.3545331529093369
8040,0.2,False,0.004,31,False,difference,w,0.0035921060405354,3906,18,False,2,16,3586,302,0.1111111111111111,0.006578947368421052,0.012422360248447206
8040,0.2,False,0.012,86,True,baseline,w,0.0065995459668556,1176,0,False,0,0,840,336,1.0,0.0,0.0
8040,0.2,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,189,True,169,20,820,167,0.8941798941798942,0.5029761904761905,0.6438095238095238
8040,0.2,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,176,True,173,3,837,163,0.9829545454545454,0.5148809523809523,0.6757812499999999
8040,0.2,False,0.012,86,True,difference,w,0.0065995459668556,1176,6,False,4,2,838,332,0.6666666666666666,0.011904761904761904,0.023391812865497078
8040,0.2,False,0.012,86,False,baseline,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
8040,0.2,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,456,True,161,295,2981,175,0.3530701754385965,0.4791666666666667,0.4065656565656566
8040,0.2,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,409,True,155,254,3022,181,0.37897310513447435,0.46130952380952384,0.41610738255033564
8040,0.2,False,0.012,86,False,difference,w,0.0037656837841065,3612,0,False,0,0,3276,336,1.0,0.0,0.0
8040,0.2,False,0.012,64,True,baseline,w,0.0082310799720799,756,0,False,0,0,540,216,1.0,0.0,0.0
8040,0.2,False,0.012,64,True,vs_right,w,0.0082310799720799,756,144,True,120,24,516,96,0.8333333333333334,0.5555555555555556,0.6666666666666667
8040,0.2,False,0.012,64,True,vs_left,w,0.0082310799720799,756,125,True,122,3,537,94,0.976,0.5648148148148148,0.7155425219941348
8040,0.2,False,0.012,64,True,difference,w,0.0082310799720799,756,4,False,2,2,538,214,0.5,0.009259259259259259,0.01818181818181818
8040,0.2,False,0.012,64,False,baseline,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
8040,0.2,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,357,True,116,241,2231,100,0.32492997198879553,0.5370370370370371,0.4048865619546248
8040,0.2,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,322,True,110,212,2260,106,0.3416149068322981,0.5092592592592593,0.40892193308550184
8040,0.2,False,0.012,64,False,difference,w,0.0043651893485598,2688,2,False,2,0,2472,214,1.0,0.009259259259259259,0.018348623853211007
8040,0.2,False,0.012,31,True,baseline,w,0.0123466199581198,336,0,False,0,0,240,96,1.0,0.0,0.0
8040,0.2,False,0.012,31,True,vs_right,w,0.0123466199581198,336,64,True,51,13,227,45,0.796875,0.53125,0.6375
8040,0.2,False,0.012,31,True,vs_left,w,0.0123466199581198,336,54,True,52,2,238,44,0.9629629629629629,0.5416666666666666,0.6933333333333334
8040,0.2,False,0.012,31,True,difference,w,0.0123466199581198,336,4,False,2,2,238,94,0.5,0.020833333333333332,0.039999999999999994
8040,0.2,False,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
8040,0.2,False,0.012,31,False,vs_right,w,0.0062720892108172,1302,174,True,49,125,1081,47,0.28160919540229884,0.5104166666666666,0.3629629629629629
8040,0.2,False,0.012,31,False,vs_left,w,0.0062720892108172,1302,149,True,45,104,1102,51,0.30201342281879195,0.46875,0.3673469387755102
8040,0.2,False,0.012,31,False,difference,w,0.0062720892108172,1302,2,False,2,0,1206,94,1.0,0.020833333333333332,0.04081632653061225
8040,0.2,False,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8040,0.2,False,0.02,86,True,vs_right,w,0.0084515425472851,728,106,True,94,12,492,130,0.8867924528301887,0.41964285714285715,0.5696969696969697
8040,0.2,False,0.02,86,True,vs_left,w,0.0084515425472851,728,101,True,99,2,502,125,0.9801980198019802,0.4419642857142857,0.6092307692307692
8040,0.2,False,0.02,86,True,difference,w,0.0084515425472851,728,2,False,2,0,504,222,1.0,0.008928571428571428,0.017699115044247787
8040,0.2,False,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8040,0.2,False,0.02,86,False,vs_right,w,0.0048224282217041,2236,242,True,93,149,1863,131,0.384297520661157,0.41517857142857145,0.39914163090128757
8040,0.2,False,0.02,86,False,vs_left,w,0.0048224282217041,2236,200,True,89,111,1901,135,0.445,0.39732142857142855,0.419811320754717
8040,0.2,False,0.02,86,False,difference,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8040,0.2,False,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8040,0.2,False,0.02,64,True,vs_right,w,0.0105409255338945,468,87,True,71,16,308,73,0.8160919540229885,0.4930555555555556,0.6147186147186148
8040,0.2,False,0.02,64,True,vs_left,w,0.0105409255338945,468,74,True,72,2,322,72,0.972972972972973,0.5,0.6605504587155964
8040,0.2,False,0.02,64,True,difference,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8040,0.2,False,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8040,0.2,False,0.02,64,False,vs_right,w,0.0055901699437494,1664,189,True,66,123,1397,78,0.3492063492063492,0.4583333333333333,0.39639639639639634
8040,0.2,False,0.02,64,False,vs_left,w,0.0055901699437494,1664,162,True,66,96,1424,78,0.4074074074074074,0.4583333333333333,0.4313725490196078
8040,0.2,False,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8040,0.2,False,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8040,0.2,False,0.02,31,True,vs_right,w,0.0158113883008418,208,36,True,30,6,138,34,0.8333333333333334,0.46875,0.6
8040,0.2,False,0.02,31,True,vs_left,w,0.0158113883008418,208,30,True,30,0,144,34,1.0,0.46875,0.6382978723404256
8040,0.2,False,0.02,31,True,difference,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8040,0.2,False,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8040,0.2,False,0.02,31,False,vs_right,w,0.0080321932890249,806,91,True,27,64,678,37,0.2967032967032967,0.421875,0.3483870967741935
8040,0.2,False,0.02,31,False,vs_left,w,0.0080321932890249,806,74,True,25,49,693,39,0.33783783783783783,0.390625,0.36231884057971014
8040,0.2,False,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8030,0.1,True,0.004,86,True,baseline,w,0.0037796447300922,3528,19,False,12,7,2457,1052,0.631578947368421,0.011278195488721804,0.0221606648199446
8030,0.1,True,0.004,86,True,vs_right,w,0.0037796447300922,3528,455,True,427,28,2436,637,0.9384615384615385,0.40131578947368424,0.5622119815668203
8030,0.1,True,0.004,86,True,vs_left,w,0.0037796447300922,3528,432,True,430,2,2462,634,0.9953703703703703,0.4041353383458647,0.5748663101604278
8030,0.1,True,0.004,86,True,difference,w,0.0037796447300922,3528,26,False,21,5,2459,1043,0.8076923076923077,0.019736842105263157,0.038532110091743114
8030,0.1,True,0.004,86,False,baseline,w,0.0021566554640687,10836,22,False,7,15,9757,1057,0.3181818181818182,0.006578947368421052,0.012891344383057087
8030,0.1,True,0.004,86,False,vs_right,w,0.0021566554640687,10836,807,True,375,432,9340,689,0.4646840148698885,0.3524436090225564,0.40085515766969537
8030,0.1,True,0.004,86,False,vs_left,w,0.0021566554640687,10836,768,True,394,374,9398,670,0.5130208333333334,0.37030075187969924,0.43013100436681223
8030,0.1,True,0.004,86,False,difference,w,0.0021566554640687,10836,28,False,10,18,9754,1054,0.35714285714285715,0.009398496240601503,0.018315018315018312
8030,0.1,True,0.004,64,True,baseline,w,0.0047140452079103,2268,11,False,5,6,1578,679,0.45454545454545453,0.007309941520467836,0.014388489208633094
8030,0.1,True,0.004,64,True,vs_right,w,0.0047140452079103,2268,348,True,318,30,1554,366,0.9137931034482759,0.4649122807017544,0.6162790697674418
8030,0.1,True,0.004,64,True,vs_left,w,0.0047140452079103,2268,320,True,316,4,1580,368,0.9875,0.4619883040935672,0.6294820717131474
8030,0.1,True,0.004,64,True,difference,w,0.0047140452079103,2268,11,False,11,0,1584,673,1.0,0.01608187134502924,0.031654676258992806
8030,0.1,True,0.004,64,False,baseline,w,0.0025,8064,16,False,2,14,7366,682,0.125,0.0029239766081871343,0.005714285714285714
8030,0.1,True,0.004,64,False,vs_right,w,0.0025,8064,630,True,283,347,7033,401,0.4492063492063492,0.4137426900584795,0.4307458143074582
8030,0.1,True,0.004,64,False,vs_left,w,0.0025,8064,588,True,283,305,7075,401,0.4812925170068027,0.4137426900584795,0.44496855345911945
8030,0.1,True,0.004,64,False,difference,w,0.0025,8064,17,False,4,13,7367,680,0.23529411764705882,0.005847953216374269,0.011412268188302425
8030,0.1,True,0.004,31,True,baseline,w,0.0070710678118654,1008,13,False,7,6,698,297,0.5384615384615384,0.023026315789473683,0.04416403785488959
8030,0.1,True,0.004,31,True,vs_right,w,0.0070710678118654,1008,157,True,141,16,688,163,0.8980891719745223,0.46381578947368424,0.6117136659436009
8030,0.1,True,0.004,31,True,vs_left,w,0.0070710678118654,1008,141,True,138,3,701,166,0.9787234042553191,0.45394736842105265,0.6202247191011236
8030,0.1,True,0.004,31,True,difference,w,0.0070710678118654,1008,18,False,11,7,697,293,0.6111111111111112,0.03618421052631579,0.06832298136645963
8030,0.1,True,0.004,31,False,baseline,w,0.0035921060405354,3906,19,False,2,17,3585,302,0.10526315789473684,0.006578947368421052,0.012383900928792569
8030,0.1,True,0.004,31,False,vs_right,w,0.0035921060405354,3906,344,True,126,218,3384,178,0.36627906976744184,0.4144736842105263,0.3888888888888889
8030,0.1,True,0.004,31,False,vs_left,w,0.0035921060405354,3906,286,True,120,166,3436,184,0.4195804195804196,0.39473684210526316,0.4067796610169491
8030,0.1,True,0.004,31,False,difference,w,0.0035921060405354,3906,14,False,4,10,3592,300,0.2857142857142857,0.013157894736842105,0.025157232704402517
8030,0.1,True,0.012,86,True,baseline,w,0.0065995459668556,1176,2,False,2,0,840,334,1.0,0.005952380952380952,0.011834319526627219
8030,0.1,True,0.012,86,True,vs_right,w,0.0065995459668556,1176,159,True,148,11,829,188,0.9308176100628931,0.44047619047619047,0.597979797979798
8030,0.1,True,0.012,86,True,vs_left,w,0.0065995459668556,1176,151,True,150,1,839,186,0.9933774834437086,0.44642857142857145,0.6160164271047228
8030,0.1,True,0.012,86,True,difference,w,0.0065995459668556,1176,12,False,10,2,838,326,0.8333333333333334,0.02976190476190476,0.057471264367816084
8030,0.1,True,0.012,86,False,baseline,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
8030,0.1,True,0.012,86,False,vs_right,w,0.0037656837841065,3612,295,True,140,155,3121,196,0.4745762711864407,0.4166666666666667,0.4437400950871632
8030,0.1,True,0.012,86,False,vs_left,w,0.0037656837841065,3612,261,True,136,125,3151,200,0.5210727969348659,0.40476190476190477,0.4556113902847571
8030,0.1,True,0.012,86,False,difference,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
8030,0.1,True,0.012,64,True,baseline,w,0.0082310799720799,756,3,False,3,0,540,213,1.0,0.013888888888888888,0.0273972602739726
8030,0.1,True,0.012,64,True,vs_right,w,0.0082310799720799,756,125,True,111,14,526,105,0.888,0.5138888888888888,0.6510263929618769
8030,0.1,True,0.012,64,True,vs_left,w,0.0082310799720799,756,110,True,109,1,539,107,0.990909090909091,0.5046296296296297,0.6687116564417178
8030,0.1,True,0.012,64,True,difference,w,0.0082310799720799,756,6,False,6,0,540,210,1.0,0.027777777777777776,0.05405405405405406
8030,0.1,True,0.012,64,False,baseline,w,0.0043651893485598,2688,6,False,0,6,2466,216,0.0,0.0,
8030,0.1,True,0.012,64,False,vs_right,w,0.0043651893485598,2688,234,True,106,128,2344,110,0.452991452991453,0.49074074074074076,0.47111111111111115
8030,0.1,True,0.012,64,False,vs_left,w,0.0043651893485598,2688,197,True,97,100,2372,119,0.49238578680203043,0.44907407407407407,0.4697336561743341
8030,0.1,True,0.012,64,False,difference,w,0.0043651893485598,2688,2,False,0,2,2470,216,0.0,0.0,
8030,0.1,True,0.012,31,True,baseline,w,0.0123466199581198,336,3,False,3,0,240,93,1.0,0.03125,0.06060606060606061
8030,0.1,True,0.012,31,True,vs_right,w,0.0123466199581198,336,53,True,47,6,234,49,0.8867924528301887,0.4895833333333333,0.6308724832214766
8030,0.1,True,0.012,31,True,vs_left,w,0.0123466199581198,336,49,True,48,1,239,48,0.9795918367346939,0.5,0.6620689655172414
8030,0.1,True,0.012,31,True,difference,w,0.0123466199581198,336,5,False,5,0,240,91,1.0,0.052083333333333336,0.09900990099009901
8030,0.1,True,0.012,31,False,baseline,w,0.0062720892108172,1302,4,False,0,4,1202,96,0.0,0.0,
8030,0.1,True,0.012,31,False,vs_right,w,0.0062720892108172,1302,127,True,46,81,1125,50,0.36220472440944884,0.4791666666666667,0.41255605381165916
8030,0.1,True,0.012,31,False,vs_left,w,0.0062720892108172,1302,99,True,39,60,1146,57,0.3939393939393939,0.40625,0.4
8030,0.1,True,0.012,31,False,difference,w,0.0062720892108172,1302,4,False,2,2,1204,94,0.5,0.020833333333333332,0.039999999999999994
8030,0.1,True,0.02,86,True,baseline,w,0.0084515425472851,728,2,False,2,0,504,222,1.0,0.008928571428571428,0.017699115044247787
8030,0.1,True,0.02,86,True,vs_right,w,0.0084515425472851,728,91,True,82,9,495,142,0.9010989010989011,0.36607142857142855,0.5206349206349207
8030,0.1,True,0.02,86,True,vs_left,w,0.0084515425472851,728,81,True,81,0,504,143,1.0,0.36160714285714285,0.5311475409836066
8030,0.1,True,0.02,86,True,difference,w,0.0084515425472851,728,4,False,4,0,504,220,1.0,0.017857142857142856,0.03508771929824561
8030,0.1,True,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8030,0.1,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,144,True,80,64,1948,144,0.5555555555555556,0.35714285714285715,0.43478260869565216
8030,0.1,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,100,False,68,32,1980,156,0.68,0.30357142857142855,0.4197530864197531
8030,0.1,True,0.02,86,False,difference,w,0.0048224282217041,2236,1,False,0,1,2011,224,0.0,0.0,
8030,0.1,True,0.02,64,True,baseline,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
